,Product titer (g/L)
1195,2.3287671232876714e-05
1481,0.013996803652968036
2345,0.0002374429223744292
50,0.00013242009132420092
2447,0.00012168949771689497
1633,0.021735159817351597
1499,0.019863013698630135
2723,0.0410958904109589
126,0.0001095890410958904
2343,0.00011794520547945204
1608,0.20776255707762556
3244,0.00645296803652968
84,0.01872146118721461
3446,0.03867579908675799
2263,0.00011356164383561643
3687,0.23652968036529678
1271,0.00026484018264840185
4675,0.0022232876712328766
3281,0.00044292237442922374
146,1.8264840182648402e-05
3353,0.0018858447488584473
500,0.017716894977168947
4051,0.0016146118721461187
3629,0.0228310502283105
81,0.04155251141552511
1174,0.1454794520547945
1953,0.000502283105022831
1222,0.00015981735159817351
2335,0.00040465753424657536
3729,0.05570776255707762
680,0.015296803652968037
487,0.0
2725,0.24429223744292236
3552,0.0009360730593607305
3564,0.00045662100456621003
3237,9.132420091324201e-05
3988,0.047397260273972605
1396,0.016876712328767123
884,0.0
928,0.07561643835616437
2509,0.005799086757990867
679,0.01552511415525114
1149,0.00319634703196347
419,0.014611872146118721
2363,0.0002330593607305936
1397,0.01552511415525114
4405,0.0027101826484018264
2005,0.0
4029,0.22739726027397258
697,0.00410958904109589
1980,8.219178082191781e-07
2164,0.0
2634,0.00547945205479452
2251,2.1095890410958904e-05
2914,0.0958904109589041
4363,0.36666666666666664
2055,7.990867579908676e-05
423,0.0073059360730593605
870,0.0
231,0.002465753424657534
1320,0.1095890410958904
4497,0.014474885844748858
4345,0.35570776255707764
3130,0.0091324200913242
4578,0.002078995433789954
3762,0.0018264840182648401
1668,0.3293150684931507
3618,0.051598173515981734
1478,0.0410958904109589
12,0.01095890410958904
3525,0.02100456621004566
381,0.01278538812785388
2549,1.2876712328767122e-05
2411,0.00019538812785388127
4005,0.011187214611872146
1349,0.00028584474885844747
299,4.9315068493150684e-05
3801,0.01004566210045662
2118,0.0
3538,0.0091324200913242
1964,0.0003251141552511415
3501,0.0015525114155251142
525,0.06931506849315068
290,6.621004566210046e-05
3432,0.06164383561643835
2371,3.54337899543379e-05
3493,0.31141552511415527
2495,0.00010123287671232876
2205,8.570776255707762e-05
2172,0.0001154337899543379
960,0.40091324200913236
1224,0.0
0,0.07351598173515982
1484,0.00428310502283105
3875,0.020776255707762554
3386,0.0030136986301369864
1688,0.005251141552511415
4390,0.005570776255707762
2692,0.6255707762557077
2181,0.0
2217,0.00020584474885844748
2281,1.6712328767123286e-05
2757,0.310958904109589
1996,0.0041552511415525115
3806,0.0018264840182648401
324,0.002575342465753424
4666,5.068493150684932e-06
1593,0.1004566210045662
4113,7.305936073059361e-06
4138,0.0091324200913242
2678,0.3292237442922374
3560,0.003045662100456621
3651,0.0002935616438356164
4488,0.04958904109589041
1137,0.000649634703196347
2348,0.00010246575342465753
3763,0.00502283105022831
3533,0.0228310502283105
2145,5.031963470319634e-05
2695,0.11963470319634702
4435,0.01278538812785388
3484,0.0136986301369863
1482,0.004748858447488584
4448,0.00867579908675799
2827,0.15022831050228308
1449,0.0776255707762557
3989,0.05063926940639269
4367,0.01452054794520548
3152,0.006621004566210045
3849,0.01324200913242009
710,0.014611872146118721
4140,0.0136986301369863
2565,0.00018826484018264841
2173,5.93607305936073e-05
3403,0.003881278538812785
2836,0.3611872146118721
9,0.10456621004566209
4225,0.10785388127853882
3951,0.004748858447488584
3661,0.017442922374429223
2024,0.005433789954337899
970,7.123287671232876e-05
3207,0.01136986301369863
3015,0.00639269406392694
1913,0.010236986301369861
3909,0.42684931506849316
3005,0.0026273270108886576
3090,0.005936073059360731
3146,0.07625570776255707
2466,0.000802876712328767
4582,0.0004465296803652968
1049,0.00639269406392694
2395,6.118721461187215e-06
2729,0.20821917808219179
3014,0.004931506849315068
1855,0.0003424794520547945
1264,0.0001689497716894977
4059,0.1050228310502283
1411,0.03105022831050228
3950,0.006484018264840182
1899,0.6123287671232877
3093,0.01643835616438356
271,0.02515981735159817
4595,0.01324200913242009
1048,0.02100456621004566
1436,0.0319634703196347
2364,6.817351598173516e-05
4387,0.01223744292237443
4591,0.008858447488584473
4251,0.0502283105022831
1589,0.09178082191780822
749,0.0
3340,0.00328310502283105
4245,0.003150684931506849
44,0.0003424657534246575
3176,0.00027625570776255705
3370,0.5550228310502283
4016,0.00035794520547945206
1030,0.01968036529680365
154,0.0002054794520547945
966,5.627853881278538e-05
3380,0.16132420091324198
1829,0.0
1958,0.0006803652968036529
2918,0.0
1153,0.00013789954337899542
2633,0.007990867579908675
4530,0.010547945205479452
963,5.114155251141552e-05
2349,4.0639269406392685e-06
4355,0.015433789954337898
1347,0.006621004566210045
3585,0.03242009132420091
3758,0.01004566210045662
2211,0.0004057077625570776
650,0.00684931506849315
350,0.0061643835616438354
661,0.009589041095890411
3606,0.028310502283105023
3957,0.17214611872146118
2990,0.0010748155953635386
809,0.05251141552511415
3413,0.019315068493150685
128,0.0007990867579908675
2339,8.63013698630137e-05
2789,0.04337899543378995
2269,0.0009426940639269406
3391,0.11146118721461187
57,0.00684931506849315
2804,0.3059360730593607
1427,0.0136986301369863
247,0.017899543378995433
200,0.0004485388127853881
3504,0.0031050228310502285
1083,3.1324200913242e-05
3430,0.3702739726027397
4056,0.2831050228310502
1587,0.1187214611872146
2707,0.03926940639269406
3548,0.000684931506849315
4327,0.058447488584474884
1977,1.1415525114155251e-07
2811,0.04794520547945205
1171,0.05525114155251141
3769,0.00319634703196347
1243,0.0
2188,3.4063926940639265e-05
712,0.09406392694063927
3968,0.18310502283105023
1035,0.00547945205479452
3141,0.05068493150684931
837,0.0009389269406392694
3866,0.013013698630136987
428,0.0091324200913242
3056,0.004474885844748858
1362,0.00821917808219178
4437,0.04337899543378995
829,5.02283105022831e-05
1860,0.0001853013698630137
943,0.07671232876712329
235,0.004748858447488584
4544,0.1232876712328767
4026,0.5410958904109588
276,0.04178082191780822
3294,0.0002968036529680365
640,0.14885844748858448
898,0.13767123287671232
1447,0.38584474885844744
915,0.20821917808219179
407,0.01095890410958904
2755,0.31917808219178084
4142,0.0684931506849315
1596,0.09817351598173515
2301,0.00012301369863013697
2590,0.0009406392694063925
1935,0.01095890410958904
3759,0.00045662100456621003
703,0.05662100456621005
3001,0.0273972602739726
3475,0.10557077625570777
1432,0.038356164383561646
4230,0.007168949771689498
1722,5.662100456621004e-07
846,0.028310502283105023
2768,0.053881278538812784
4322,0.009589041095890411
1656,0.03926940639269406
1446,0.00483013698630137
4403,0.0003864840182648402
4364,0.45616438356164385
3464,0.06191780821917808
4490,0.04858447488584475
3303,4.5662100456621006e-05
2293,0.000623607305936073
1268,0.00025570776255707763
1779,1.780821917808219e-06
2242,8.146118721461188e-05
708,0.024657534246575342
3628,0.02648401826484018
1808,0.09771689497716894
3621,0.08082191780821917
1466,0.28904109589041094
265,0.009999999999999998
3218,0.01602739726027397
1705,0.009589041095890411
1571,0.09817351598173515
183,0.0003105479452054794
639,0.11826484018264839
389,0.01141552511415525
4096,0.08995433789954337
1444,0.002621004566210045
980,0.00547945205479452
2522,0.004018264840182648
4428,0.00034063926940639265
3555,0.0012374429223744293
62,0.02968036529680365
184,0.00030191780821917807
3337,4.5662100456621006e-05
2743,0.273972602739726
552,0.00010639269406392694
4469,0.047031963470319633
3045,0.0005799086757990867
2283,2.557077625570776e-05
1376,0.022511415525114153
2866,0.030593607305936073
313,0.002237442922374429
4252,0.05707762557077625
4075,0.01872146118721461
3271,0.02378995433789954
3179,0.0018630136986301368
567,0.05506849315068493
1297,0.00045662100456621003
714,0.0
633,0.00821917808219178
955,0.0091324200913242
527,0.14990867579908673
2570,4.474885844748858e-05
2719,0.03424657534246575
2278,0.00014315068493150687
3689,0.16986301369863013
1480,0.004748858447488584
2207,6.557077625570775e-05
1835,0.00046803652968036523
1176,0.0136986301369863
3260,0.01095890410958904
2514,0.004657534246575342
3311,0.0020639269406392694
1507,0.1917808219178082
1154,0.0
1443,0.0028986301369863013
1370,0.012465753424657533
2351,3.3333333333333335e-05
3992,0.019406392694063926
1894,0.09771689497716894
1553,0.07990867579908675
4679,0.0006022831050228309
3062,0.00024534246575342466
3248,0.00010410958904109589
1068,0.02100456621004566
3500,0.001643835616438356
4172,0.15205479452054793
3513,0.04018264840182648
2979,0.0027467509659290503
3054,0.0016365296803652967
3975,0.00410958904109589
3812,0.02607305936073059
2320,7.15525114155251e-05
13,0.01095890410958904
3091,0.0045662100456621
1638,0.00033013698630136987
3473,0.00954337899543379
840,0.002684931506849315
3300,0.0011506849315068492
3,0.24429223744292236
2637,0.00684931506849315
3840,0.01552511415525114
445,0.0029680365296803654
834,0.0096986301369863
3685,0.2356164383561644
4224,0.1278538812785388
604,0.0032602739726027394
1013,0.02968036529680365
2008,0.03242009132420091
867,0.0
2286,1.2694063926940638e-05
3402,0.025890410958904108
3098,0.0015388127853881279
1850,5.525114155251142e-07
219,0.006438356164383561
2731,0.1780821917808219
2160,0.0001272146118721461
1966,0.00030593607305936073
4647,0.0010050228310502281
3510,0.01780821917808219
3954,0.0062557077625570775
1895,0.047488584474885846
948,0.09182648401826483
4399,0.00025356164383561646
2418,0.0002463013698630137
1937,0.003926940639269406
759,0.11461187214611872
1445,0.005041095890410959
356,0.01095890410958904
2425,0.0002195890410958904
550,7.671232876712327e-05
1934,0.00867579908675799
2688,0.682648401826484
2960,0.00684931506849315
297,8.447488584474885e-05
2606,0.1141552511415525
1104,4.10958904109589e-05
4196,0.22009132420091324
4028,0.17123287671232876
799,0.049315068493150684
2977,0.00410958904109589
1959,0.0002054794520547945
1198,4.296803652968036e-05
2249,6.735159817351597e-05
3028,0.00038812785388127856
3357,0.0003926940639269406
3049,0.0009232876712328766
2658,0.5753424657534246
988,0.014155251141552512
4155,0.1643835616438356
3662,0.039999999999999994
409,0.00821917808219178
1867,0.0
3977,0.01506849315068493
68,0.14337899543378993
3227,0.001917808219178082
1203,5.93607305936073e-05
2209,0.00010721461187214611
3828,0.0163013698630137
942,0.1598173515981735
2429,0.0002580365296803653
1756,3.744292237442922e-06
1206,1.1643835616438357e-05
996,0.021461187214611873
1418,0.02876712328767123
1430,0.0
2066,2.785388127853881e-05
133,0.0017123287671232876
2127,3.821917808219178e-05
1975,0.0003611872146118721
4653,0.07123287671232877
4664,0.0005433789954337899
565,0.06164383561643835
3167,0.08904109589041095
1672,0.003150684931506849
760,0.0091324200913242
4358,0.07356164383561643
1822,0.00045753424657534245
3231,0.006666666666666666
4023,0.11506849315068492
1677,0.02648401826484018
1800,7.077625570776255e-06
1142,8.561643835616438e-06
3238,4.474885844748858e-05
1540,0.00410958904109589
2328,9.561643835616438e-05
311,0.002511415525114155
3905,0.28456621004566207
3381,0.10401826484018264
4597,0.01324200913242009
2273,0.0007544748858447488
2568,5.666666666666666e-05
3153,0.007534246575342465
1075,0.016894977168949773
2675,0.04155251141552511
667,0.00547945205479452
2710,0.04018264840182648
852,0.00639269406392694
1238,0.0
461,0.0045662100456621
391,0.014840182648401826
2108,0.0003287671232876712
1039,0.01050228310502283
572,1.762557077625571e-05
386,0.013470319634703196
3331,4.5662100456621006e-05
3390,0.0
3565,0.001232876712328767
1754,4.337899543378995e-06
4352,0.19808219178082193
1310,1.2328767123287671e-05
1568,0.002493150684931507
1823,0.0
263,0.007123287671232876
2304,4.840182648401826e-05
295,6.940639269406392e-05
4160,0.023744292237442923
4538,0.00031141552511415523
2354,0.00016027397260273972
3723,0.04474885844748858
919,0.42602739726027394
2998,0.005015806111696529
664,0.009589041095890411
3718,0.06027397260273972
3981,0.006438356164383561
3419,0.10557077625570777
1794,1.095890410958904e-05
602,0.002134703196347032
2669,0.004936803652968036
1706,0.009178082191780821
1947,0.00013470319634703194
241,0.005296803652968036
4614,0.0008073059360730594
353,0.008
1259,0.0002831050228310502
436,0.01278538812785388
503,0.028127853881278538
312,0.0028767123287671234
616,0.0
4091,0.08858447488584474
4305,0.03242009132420091
1388,0.0091324200913242
3349,5.47945205479452e-05
1363,0.02219178082191781
3640,0.0
3315,0.0029726027397260274
2604,0.1095890410958904
612,0.02328767123287671
4329,0.0547945205479452
4048,0.0006255707762557078
2550,0.0
1793,1.0273972602739725e-05
1050,0.01141552511415525
3264,0.0004794520547945205
1164,0.14383561643835616
2818,0.014155251141552512
571,1.9863013698630134e-05
1670,0.000593607305936073
1690,0.005936073059360731
3450,0.19561643835616438
1929,0.001780821917808219
1208,4.296803652968036e-05
4228,0.13598173515981735
17,0.0023018264840182646
4514,0.00547945205479452
2004,0.012557077625570776
2409,0.00012593607305936072
1810,0.10730593607305935
873,0.014566210045662099
1244,0.0
3959,0.09178082191780822
1552,0.01141552511415525
360,0.008584474885844748
4570,0.008630136986301369
3409,0.00821917808219178
551,7.579908675799086e-05
2594,0.001232876712328767
473,0.0012785388127853881
1424,0.2191780821917808
2282,2.054794520547945e-05
1140,1.7123287671232875e-05
2709,0.03881278538812785
3911,0.42273972602739723
1018,0.045662100456621
904,0.08452054794520548
2724,0.04474885844748858
3542,0.01598173515981735
2480,0.0003310958904109589
688,0.0319634703196347
784,0.03881278538812785
2754,0.31232876712328766
1337,0.013984018264840182
2736,0.273972602739726
1849,4.2009132420091323e-07
3044,0.002602739726027397
2028,0.019771689497716894
524,0.10228310502283104
4045,1.8493150684931506e-05
4662,6.757990867579909e-05
1914,0.020280821917808216
4493,0.07689497716894976
3350,8.67579908675799e-05
2093,1.917808219178082e-05
3472,0.1108675799086758
472,0.001415525114155251
520,0.0
2124,4.2831050228310494e-05
1139,3.189497716894977e-05
3941,0.004794520547945206
5,0.09634703196347032
2656,0.7671232876712328
1368,0.022100456621004565
670,0.00821917808219178
479,0.00502283105022831
2790,0.06278538812785388
4073,0.01963470319634703
4607,0.04068493150684931
614,0.00867579908675799
2011,0.030867579908675797
1757,2.73972602739726e-06
3569,0.005981735159817351
2844,0.1050228310502283
3657,0.0005690867579908675
361,0.009360730593607305
1790,1.095890410958904e-05
117,8.41324200913242e-05
341,0.010730593607305937
1138,0.0007547945205479452
2356,0.00021968036529680364
422,0.012557077625570776
1772,7.077625570776255e-07
3645,0.0006100456621004565
3272,0.029315068493150683
1972,0.00015251141552511413
4235,0.012694063926940637
228,0.07990867579908675
893,0.02237442922374429
451,0.004337899543378995
1270,0.00030593607305936073
4613,0.0008231963470319634
1306,6.84931506849315e-06
114,8.21917808219178e-05
518,0.009589041095890411
836,0.000934931506849315
3476,0.000502283105022831
4579,0.00019689497716894976
2652,6.757990867579909e-05
3521,0.01506849315068493
716,0.049315068493150684
319,0.0018995433789954336
1471,0.45159817351598175
3031,0.01050228310502283
2586,0.00026484018264840185
447,0.00228310502283105
3030,0.00044292237442922374
2507,0.0011908675799086755
1128,0.00022648401826484016
1869,0.000273972602739726
3746,0.08493150684931507
2766,0.0593607305936073
3715,0.03515981735159817
499,0.010319634703196346
2773,0.05570776255707762
2883,0.0182648401826484
741,0.0136986301369863
1920,0.051838356164383564
287,0.00026063926940639266
3527,0.0273972602739726
1191,2.497716894977169e-05
3653,0.00021036529680365295
1605,0.1050228310502283
3362,0.004009132420091324
4152,0.0502283105022831
515,0.02648401826484018
984,0.01141552511415525
3925,0.03337899543378995
1541,0.03287671232876712
3608,0.04611872146118721
2600,0.0034018264840182644
2717,0.03242009132420091
3516,0.006529680365296803
2668,0.004200789954337899
4416,0.005718767123287671
1385,0.06821917808219177
4024,0.16849315068493148
3777,0.005936073059360731
1465,0.21826484018264838
1163,0.026940639269406392
3664,0.0426027397260274
1403,0.01324200913242009
2878,0.0547945205479452
4467,0.051598173515981734
4119,0.00136986301369863
4231,0.004474885844748858
4541,0.0005858447488584474
2858,0.02648401826484018
1523,0.16255707762557078
3595,0.02009132420091324
123,0.000136986301369863
1692,0.005936073059360731
1045,0.019178082191780823
2981,0.010748155953635386
2340,7.255707762557078e-05
2949,0.014611872146118721
924,0.11598173515981734
3219,0.02593607305936073
1831,0.0
2548,0.0
1159,0.0
2021,0.01136986301369863
2956,0.028310502283105023
794,0.00684931506849315
644,0.016894977168949773
3287,0.002442922374429224
1307,5.47945205479452e-06
329,0.0639269406392694
2629,0.0002561643835616438
3058,0.0008447488584474885
229,0.2511415525114155
359,0.009497716894977169
1665,0.002237442922374429
1721,0.000958904109589041
3678,0.21689497716894976
481,0.00497716894977169
2498,0.0001917808219178082
4262,0.0008082191780821917
2898,0.0005720547945205479
1611,0.030593607305936073
435,0.01278538812785388
618,0.00045662100456621003
1915,0.005373059360730593
4257,0.0002374429223744292
2899,0.0017034246575342465
1205,1.2114155251141552e-05
3741,0.03105022831050228
2171,2.1050228310502282e-05
4580,0.00028410958904109585
557,0.044155251141552505
4087,0.3748858447488584
2372,5.214611872146118e-05
2954,0.02191780821917808
1667,0.16168949771689495
862,0.0
657,0.05114155251141552
2030,0.0
4153,0.0547945205479452
3743,0.07214611872146119
216,4.771689497716894e-05
1785,1.1415525114155251e-06
2959,0.001872146118721461
1487,0.01095890410958904
789,0.0365296803652968
1858,0.00031392237442922374
1987,2.73972602739726e-05
3205,0.005890410958904109
2446,0.0001306849315068493
466,0.001232876712328767
1450,0.3424657534246575
4648,0.0010735159817351597
4473,0.09689497716894976
1601,0.1132420091324201
1901,0.6301369863013698
4672,1.5205479452054794e-05
3347,0.0010547945205479452
4376,0.012648401826484018
1753,3.6529680365296803e-06
25,0.04429223744292237
3626,0.02511415525114155
4470,0.018356164383561642
1771,5.93607305936073e-07
1963,0.0007351598173515982
2792,0.12949771689497716
1726,5.312888976752648e-07
3874,0.018036529680365298
3821,0.0
468,0.0017123287671232876
1634,0.005205479452054794
4259,0.000821917808219178
3692,0.22739726027397258
1616,0.0036529680365296802
2897,0.01643835616438356
2054,7.305936073059361e-05
2417,0.00028515981735159813
4317,0.03789954337899543
2796,0.17643835616438355
2019,0.006301369863013698
1252,0.00026484018264840185
2228,0.00018260273972602736
463,0.005388127853881278
4000,0.0012785388127853881
2627,0.002054794520547945
921,0.2401826484018265
797,0.045205479452054796
3549,0.0006894977168949772
1272,0.0001735159817351598
3198,0.04876712328767123
1406,0.01278538812785388
3731,0.07442922374429224
4126,0.0821917808219178
3558,0.0019041095890410956
2611,0.0045662100456621
3323,0.0017123287671232876
4440,0.00776255707762557
2589,0.0002374429223744292
239,0.015159817351598171
100,0.002100456621004566
4663,1.552511415525114e-05
3861,0.00639269406392694
2096,3.424657534246575e-06
2500,0.19771689497716893
3492,0.24703196347031964
1811,9.132420091324201e-05
4334,0.056164383561643834
2691,0.5388127853881278
318,0.001735159817351598
2034,0.03269406392694064
3382,0.032922374429223744
1579,0.1050228310502283
2765,0.05114155251141552
2989,0.01780821917808219
1165,0.018036529680365298
2161,0.00012301369863013697
3710,0.03287671232876712
2664,0.8127853881278538
808,0.049771689497716896
4109,3.757990867579908e-05
2655,0.6940639269406392
4508,0.008264840182648402
2880,0.07671232876712329
72,0.08721461187214612
4085,0.3684931506849315
1979,0.0
106,0.0036986301369863013
4385,0.011643835616438355
554,0.0005063926940639269
3017,0.03538812785388128
3570,0.006073059360730593
2445,0.00014757990867579908
2759,0.30684931506849317
1367,0.016712328767123287
288,5.93607305936073e-06
3084,0.003744292237442922
2369,7.013698630136986e-05
2454,0.0002305022831050228
611,0.00776255707762557
1448,0.0091324200913242
1283,0.0006757990867579908
4546,0.1415525114155251
1251,0.0002420091324200913
1452,0.012328767123287671
577,0.0003424657534246575
2125,4.474885844748858e-05
2950,0.02100456621004566
1346,0.00228310502283105
3631,0.009589041095890411
3109,5.068493150684932e-06
2260,0.0008591780821917808
283,9.767123287671232e-05
3948,0.005799086757990867
1747,1.3059360730593607e-06
294,1.2328767123287671e-05
4615,0.0003178995433789954
976,0.0006164383561643835
4247,0.029223744292237442
2274,0.00017593607305936072
2069,2.648401826484018e-05
322,0.0016666666666666666
3507,0.014155251141552512
3309,0.0002054794520547945
3280,0.0004246575342465753
140,0.002785388127853881
1056,0.01050228310502283
3151,0.0045662100456621
1907,0.001272146118721461
967,6.246575342465753e-05
3157,2.009132420091324e-05
3622,0.03561643835616438
575,0.00024643835616438355
3931,0.023561643835616437
1141,1.5068493150684931e-05
740,0.01141552511415525
1384,0.03221917808219178
936,0.16474885844748857
3623,0.05753424657534246
2058,0.00012748858447488584
257,0.014246575342465753
1724,4.753637505515525e-07
4061,0.08401826484018264
1229,0.0
4636,2.73972602739726e-05
4054,0.012212328767123288
556,0.005936073059360731
559,0.0009378995433789954
1569,0.0017465753424657534
4027,0.10913242009132419
4050,0.0015273972602739725
4148,0.091324200913242
2791,0.09018264840182648
1796,7.077625570776255e-06
4074,0.019178082191780823
2013,0.04150684931506849
3344,0.0005616438356164384
1614,0.0030136986301369864
1603,0.1004566210045662
2009,0.014748858447488583
1057,0.045662100456621
3816,0.05068493150684931
4304,0.04200913242009132
116,0.0001415525114155251
3921,0.0018410958904109588
16,0.0016858447488584472
262,0.024063926940639267
4568,0.1067579908675799
3993,0.0228310502283105
2582,1.4018264840182647e-05
1561,0.0002785388127853881
4237,0.012602739726027396
3210,0.01639269406392694
4058,0.319634703196347
3546,0.0006392694063926941
4598,0.0007168949771689497
3610,0.03926940639269406
3593,0.026164383561643835
2000,0.007899543378995432
2753,0.3059360730593607
4513,0.005296803652968036
1560,0.000410958904109589
1491,0.016894977168949773
3582,0.011050228310502282
1234,9.132420091324201e-06
586,0.0044666666666666665
2756,0.3150684931506849
168,0.0002980365296803653
3499,0.001050228310502283
3637,0.00027031963470319634
2615,3.835616438356164e-05
368,0.007853881278538812
3278,6.84931506849315e-05
10,0.0136986301369863
4339,0.01050228310502283
1183,0.38584474885844744
375,0.014155251141552512
405,0.007990867579908675
1527,0.00228310502283105
2519,0.006621004566210045
1578,0.08904109589041095
2309,0.0
4439,0.06438356164383562
3529,0.0273972602739726
1856,0.00022246118721461187
1381,0.03105022831050228
3603,0.0043470319634703195
1468,0.25662100456621006
379,0.01780821917808219
3737,0.08310502283105022
3089,0.0009269406392694064
3445,0.01812785388127854
835,0.011118721461187215
2666,0.2191780821917808
2014,0.008401826484018264
178,0.0002676712328767123
3428,0.00410958904109589
825,5.47945205479452e-06
704,0.00639269406392694
166,0.00026105022831050226
2653,9.269406392694062e-05
3716,0.06894977168949772
968,5.93607305936073e-05
3079,0.002054794520547945
2246,0.00015191780821917808
2187,7.643835616438356e-05
535,0.002786301369863013
3836,0.0
1859,0.00017652511415525114
346,0.00776255707762557
1136,8.036529680365296e-05
3881,0.06429223744292237
3407,0.001643835616438356
2785,0.04246575342465753
2715,0.03698630136986301
2158,0.00013529680365296804
2543,1.8264840182648401e-07
2641,0.001141552511415525
4372,0.011963470319634703
869,0.0
753,0.0958904109589041
1680,0.16027397260273973
1533,0.2237442922374429
4101,0.4292237442922374
4635,3.771689497716895e-05
2143,0.0
424,0.007990867579908675
2623,0.001598173515981735
2193,8.58904109589041e-05
3826,0.0
2810,0.045205479452054796
1659,0.09347031963470319
3187,0.08904109589041095
1329,0.05342465753424657
2361,0.00022625570776255705
3641,0.0010621004566210045
4460,0.04200913242009132
816,0.0273972602739726
3246,2.785388127853881e-05
1594,0.1187214611872146
1641,0.0008893890410958904
4369,0.027260273972602736
2536,0.0
2366,0.00027474885844748856
4572,0.0022009132420091324
1699,0.0
895,0.02876712328767123
4492,0.09182648401826483
627,0.003410958904109589
3843,0.005890410958904109
2553,0.0
3460,0.04123287671232876
1740,6.341918395753835e-07
1786,1.0146118721461188e-06
2745,0.26712328767123283
4301,0.058447488584474884
51,0.000136986301369863
4506,0.01095890410958904
1010,0.02876712328767123
4520,0.01191780821917808
2581,0.00010365296803652968
2258,0.00010817351598173514
2774,0.05570776255707762
3709,0.01963470319634703
1919,0.019412785388127855
2554,0.0
2975,0.005015806111696529
3249,0.0001319634703196347
2734,0.29634703196347034
3173,7.808219178082191e-05
4086,0.36666666666666664
4037,0.2511415525114155
2472,0.00025278538812785386
4616,0.03009132420091324
4475,0.04470319634703196
4661,8.904109589041096e-05
4281,0.02511415525114155
3751,0.04155251141552511
3980,0.005675799086757991
1232,9.132420091324201e-06
4192,0.0730593607305936
2439,0.00025228310502283105
2099,0.0001917808219178082
2824,0.1461187214611872
4429,7.762557077625571e-07
3158,4.566210045662101e-06
1969,0.000867579908675799
723,0.00045662100456621003
907,0.136986301369863
3341,0.003757990867579908
103,0.003378995433789954
2935,0.014155251141552512
4432,0.0004977168949771689
4670,2.100456621004566e-06
2847,0.37853881278538815
1556,0.0684931506849315
31,0.00228310502283105
3536,0.008447488584474886
4290,0.04429223744292237
3268,0.0016575342465753424
1664,0.0036073059360730592
2713,0.033789954337899546
1846,0.0005251141552511415
4674,4.611872146118721e-06
1101,0.00017853881278538812
1305,0.0037671232876712326
2968,0.0054935019318580825
1006,0.015753424657534248
4517,0.010821917808219178
3327,0.023561643835616437
2928,0.2511415525114155
2862,0.02191780821917808
4548,0.182648401826484
3256,0.002715068493150685
1192,1.4840182648401824e-06
2812,0.0182648401826484
3636,0.00228310502283105
60,0.003972602739726027
2265,0.0006280821917808219
121,8.67579908675799e-05
457,0.0036529680365296802
489,0.018082191780821915
3624,0.08630136986301369
1542,0.09999999999999999
186,0.00033214611872146117
291,6.621004566210046e-05
4545,0.1598173515981735
4457,0.0073059360730593605
3261,0.006529680365296803
4641,2.831050228310502e-05
4529,0.01319634703196347
3773,0.01004566210045662
3702,0.22283105022831048
4253,0.03721461187214612
4413,0.0032355251141552507
3932,0.02420091324200913
3363,0.0010821917808219177
681,0.014611872146118721
2859,0.02648401826484018
3214,0.014931506849315069
